customer_id,first_name,last_name,email,phone,birth_date,gender,city,state,region_id,registration_date,customer_segment
838,Felipe,da Paz,davi-luizda-mota@example.com,74 8399-7777,1972-05-31,F,da Cruz,MA,4,2024-07-08,Platinum
839,Valentim,Souza,luigi24@example.net,+55 16 2752-4189,1991-09-20,F,Fernandes Alegre,PA,4,2024-06-01,Platinum
840,Vinícius,Santos,mathiasvargas@example.com,+55 15 0478-1422,2004-08-08,M,Machado,SP,1,2024-03-20,Bronze
841,Paulo,das Neves,limamanuela@example.com,93 1513-1881,1964-06-20,M,Ribeiro de Cavalcante,PI,3,2025-09-10,Bronze
842,Fernanda,Novais,domnascimento@example.com,74 8560-2790,1998-12-04,F,Casa Grande do Oeste,MG,2,2023-12-22,Ouro
843,Maria Liz,Mendonça,hporto@example.net,+55 15 2341-7520,1984-01-04,M,Lopes da Praia,RS,4,2025-07-21,Platinum
844,Olivia,Araújo,lopeslucas-gabriel@example.net,+55 24 2371-3605,1973-01-17,M,Marques,MG,5,2024-10-16,Bronze
845,Yago,Nogueira,britobenicio@example.com,55 5232-7391,1979-06-21,F,Monteiro,CE,5,2024-10-11,Ouro
846,Maria Luiza,Barros,caue27@example.com,+55 85 2945-5676,1975-11-21,M,Cassiano de Pereira,AM,4,2023-09-27,Prata
847,Daniel,Gomes,ana-cecilia75@example.org,28 9386-5686,1998-03-29,F,Casa Grande,PR,1,2024-10-19,Prata
848,Yuri,da Conceição,da-rosabarbara@example.com,+55 64 3980-6875,1981-03-12,F,Sales de Porto,MT,1,2024-07-23,Platinum
849,Sophia,Carvalho,cviana@example.org,49 1764-4735,2003-09-18,F,Gomes,SC,3,2023-10-18,Bronze
850,Sarah,Caldeira,lporto@example.com,+55 63 5636-6610,1957-09-06,F,Cavalcante,RR,1,2024-12-11,Prata
851,Valentina,Cirino,leonardofernandes@example.com,+55 92 8584-1232,1996-04-05,M,Pacheco,PI,5,2024-11-05,Ouro
852,Ana Julia,Moreira,caroline89@example.com,+55 45 9124-1152,2001-05-24,F,Melo,PE,2,2026-07-10,Prata
853,Antônio,Almeida,icavalcanti@example.net,89 9288-5862,1990-11-14,M,Camargo,RR,2,2025-11-07,Bronze
854,Theo,Farias,trios@example.org,16 2593-7888,1996-09-11,F,Vieira das Flores,SC,5,2026-04-24,Ouro
855,Hadassa,Monteiro,otavio78@example.net,55 1688-5371,1976-12-03,M,Vasconcelos,MT,3,2026-05-07,Ouro
856,Gabrielly,da Luz,murilonogueira@example.org,0300 539 2188,1979-08-24,F,Cavalcanti,RN,5,2025-06-20,Ouro
857,Isadora,Rodrigues,vitor66@example.org,+55 97 2363-5166,1966-07-09,M,Melo,PR,2,2023-11-19,Platinum
858,Isis,Sales,monteiropedro@example.net,27 1620-0563,2001-02-16,M,da Cunha do Sul,PB,3,2024-05-08,Prata
859,Ana Sophia,Fernandes,vianajoao-miguel@example.com,+55 35 6090-9581,1955-10-25,M,Costa Alegre,RJ,2,2024-06-18,Prata
860,João,da Cruz,pastormariane@example.com,+55 21 1032-3176,1962-10-21,F,Moreira,CE,2,2024-09-22,Platinum
861,Emanuella,Martins,barbarasousa@example.com,41 9259-2502,1965-01-29,F,Rezende Alegre,DF,2,2026-02-21,Ouro
862,Maria Julia,da Mata,eda-luz@example.org,33 9743-8592,1999-02-17,F,Lopes,SE,4,2023-11-22,Platinum
863,Mathias,Mendes,matteoda-paz@example.net,+55 49 6266-2865,1998-11-06,M,Peixoto,SP,1,2026-02-04,Platinum
864,Henry,Costela,daraujo@example.net,+55 86 5535-5685,1978-11-28,F,Ramos,MS,3,2023-12-05,Platinum
865,Ana Luiza,Teixeira,alexia81@example.com,+55 83 1478-1542,1997-11-08,F,Cassiano,CE,3,2025-05-04,Bronze
866,Maria Luísa,Aparecida,isadora64@example.com,+55 31 3033-2171,1972-02-18,M,Nascimento da Praia,MS,4,2023-12-02,Ouro
867,Maya,Mendonça,asaferezende@example.com,35 7404-9195,1982-02-02,M,Mendonça,AC,5,2026-04-21,Platinum
868,Laura,da Conceição,arthur-miguelcaldeira@example.org,33 9492-2869,2007-06-11,M,da Conceição,SC,4,2024-11-01,Prata
869,Isaque,Monteiro,barbarateixeira@example.org,99 8650-1335,1981-03-21,F,Guerra,PR,3,2025-01-28,Ouro
870,Henry,Rodrigues,kramos@example.com,+55 73 1800-8612,2001-08-21,F,Cirino de da Rosa,RN,3,2024-03-12,Prata
871,Beatriz,da Rocha,rodriguesmelissa@example.com,+55 22 5788-2085,2005-02-02,F,Martins,AP,3,2024-07-23,Bronze
872,Oliver,Correia,fonsecaemanuel@example.net,64 1802-4156,1956-11-25,M,Melo,RN,1,2025-01-27,Platinum
873,Pietra,Pacheco,ana-ceciliaribeiro@example.net,47 4612-4677,1973-12-25,M,Pereira Verde,TO,1,2026-03-20,Prata
874,Gael,Mendes,vinicius02@example.net,84 5127-9394,1987-08-19,F,Sales do Norte,MS,4,2025-12-11,Bronze
875,Thomas,Oliveira,henry-gabriel84@example.com,88 3258-9346,1998-04-07,F,Albuquerque de das Neves,RS,2,2024-07-08,Prata
876,Emanuel,Sampaio,rael18@example.net,46 1659-7713,1998-02-20,F,da Costa,AM,2,2025-11-24,Ouro
877,Eloah,Gonçalves,goncalvesalicia@example.org,+55 74 8016-0981,1973-01-13,M,Pimenta,CE,3,2024-07-06,Ouro
878,Bryan,Carvalho,peixotoyan@example.net,0900 061 3682,1992-12-23,M,Monteiro Alegre,PE,3,2025-10-10,Prata
879,Apollo,Marques,sferreira@example.net,94 0316-2448,1964-12-16,M,Mendes do Oeste,PE,4,2023-11-20,Ouro
880,Cecilia,Sousa,isabela50@example.org,+55 68 7578-4652,1979-05-19,M,Rezende,PB,4,2025-09-16,Bronze
881,Maria Eduarda,Vasconcelos,mendeserick@example.net,+55 37 1418-5148,1960-11-07,M,Fernandes,PA,1,2026-06-17,Prata
882,Luigi,Peixoto,ycamara@example.net,+55 19 5659-0422,1981-11-07,F,Garcia do Norte,ES,1,2026-04-30,Prata
883,Eloah,Câmara,aurora33@example.org,+55 12 8126-7046,1997-02-15,M,da Rosa,RS,5,2024-09-02,Platinum
884,Breno,Pereira,ana-carolinaoliveira@example.com,37 3558-6053,2000-07-14,M,Porto,GO,1,2025-06-30,Ouro
885,Marcelo,Guerra,joaoandrade@example.org,96 1930-1897,1964-06-15,M,Albuquerque da Prata,PR,4,2026-05-22,Prata
886,Isaac,Garcia,dsiqueira@example.org,+55 17 2162-7492,1971-06-06,F,Castro,TO,1,2024-10-05,Prata
887,Maria Luísa,Costela,rafaela87@example.org,+55 84 6707-7339,2003-12-16,F,Oliveira,SC,1,2026-08-01,Bronze
888,Mariana,Costa,wnascimento@example.org,34 6906-0565,1969-08-15,M,Leão,AC,3,2025-05-12,Ouro
889,Emilly,Azevedo,oviana@example.net,+55 92 7952-8348,1962-11-06,F,Pimenta do Campo,SE,2,2024-01-28,Platinum
890,Mariah,Rocha,uda-paz@example.org,66 1489-9907,1979-09-14,M,Jesus de Nogueira,PB,2,2026-05-30,Bronze
891,Marcela,Silveira,qbarbosa@example.net,86 1625-9040,1971-10-28,M,Montenegro de Machado,TO,5,2025-10-23,Prata
892,Isadora,Fonseca,kda-paz@example.net,+55 49 7003-2979,1992-01-15,F,Marques do Galho,BA,3,2024-05-26,Prata
893,Yan,Caldeira,gabriel78@example.org,+55 54 4455-2445,1960-10-17,M,Almeida do Galho,SC,4,2026-03-29,Platinum
894,Alexia,Câmara,ana-vitoriacostela@example.net,+55 43 1968-7683,1968-08-06,M,da Rosa,PB,1,2024-02-21,Bronze
895,Oliver,Rezende,rpereira@example.org,47 5830-2957,1970-06-27,M,Aragão,SP,1,2024-10-09,Platinum
896,Mariane,da Conceição,hbarros@example.org,19 4093-4063,1994-11-25,F,da Cruz de Araújo,PB,4,2024-04-07,Ouro
897,Thales,Sales,milena92@example.net,+55 65 0497-6207,1965-11-25,M,Correia,RN,2,2024-08-08,Ouro
898,Matteo,Machado,luan03@example.net,94 5644-8823,1993-10-10,M,Martins,RR,2,2025-10-28,Ouro
899,Lorenzo,Leão,pintoevelyn@example.net,+55 66 0260-9902,1999-07-09,M,da Cruz,MT,3,2024-07-14,Prata
900,Levi,Abreu,marcos-viniciusfogaca@example.org,+55 65 8503-3241,1970-07-11,M,Albuquerque,TO,4,2025-04-27,Ouro
901,Luiz Henrique,Fogaça,gael-henrique46@example.com,+55 68 8730-6321,1959-03-03,M,Costa,AC,2,2026-06-13,Platinum
902,Natália,Ferreira,sguerra@example.com,+55 89 4577-9262,1996-12-07,F,Gomes,AL,1,2025-12-22,Prata
903,Eduarda,Porto,portolucca@example.org,+55 53 5625-3844,1996-09-05,F,Brito das Flores,AM,5,2025-07-09,Bronze
904,Ana Beatriz,Martins,sousaeduardo@example.net,+55 43 5066-8610,1964-03-24,M,Costa de Sales,SC,3,2024-06-27,Ouro
905,Lucas,Mendes,andradeeduarda@example.net,51 9266-1818,1968-08-20,M,Dias,GO,4,2024-06-17,Platinum
906,Zoe,Caldeira,brezende@example.net,94 2298-3399,2001-09-27,F,Rios do Amparo,RS,5,2025-05-15,Prata
907,Gustavo Henrique,Vasconcelos,kevin83@example.org,85 5684-2315,1996-11-06,F,Silva de da Cruz,DF,1,2023-11-10,Bronze
908,Yago,Siqueira,nicole88@example.com,79 5939-1052,1957-11-09,M,das Neves das Flores,PI,1,2023-10-23,Ouro
909,Anthony,Lima,hmendes@example.org,+55 55 6894-8521,2001-10-24,M,Rodrigues,PB,1,2023-11-21,Bronze
910,Luana,Fonseca,vargasemanuel@example.org,16 2552-2383,1977-10-18,F,Pacheco,GO,5,2025-02-26,Ouro
911,Guilherme,da Paz,ocosta@example.org,49 3395-0054,1975-12-31,F,Duarte,BA,4,2026-05-29,Platinum
912,Rebeca,Nunes,fcorreia@example.org,+55 27 1595-8507,1986-03-11,M,Cirino,MS,5,2026-01-18,Prata
913,Levi,Rodrigues,freitaspedro@example.org,+55 79 4209-2136,1968-12-18,F,Cardoso Paulista,SE,1,2023-10-21,Ouro
914,Isabella,Rezende,abreumatteo@example.com,+55 65 5688-6153,2005-08-14,M,Lima,SE,5,2026-05-22,Prata
915,Heitor,Vasconcelos,goncalvesbenjamim@example.net,48 4294-1598,1995-01-01,M,Campos de Borges,PI,5,2025-02-10,Ouro
916,Ian,Moreira,maria-sophiapereira@example.org,+55 95 1081-3994,1972-04-02,F,Costela Verde,AM,5,2025-07-16,Bronze
917,Maria Julia,Gonçalves,joao-gabrielcardoso@example.net,+55 69 5898-3009,2006-10-27,F,da Luz,AP,4,2026-06-16,Prata
918,José Pedro,Guerra,noah55@example.org,18 7407-8389,1966-03-04,M,Macedo,RS,2,2026-04-05,Bronze
919,Maria Julia,Mendonça,marcos-vinicius02@example.org,+55 32 2590-8587,1964-05-13,F,Porto,AM,1,2025-03-22,Platinum
920,Ester,Cavalcante,marcos-viniciusmonteiro@example.org,+55 66 4284-6629,1982-01-15,M,Cassiano de Goiás,RJ,3,2025-05-19,Prata
921,Henrique,Pinto,fernandomoraes@example.org,37 4555-7210,1984-07-14,M,Araújo,MS,1,2024-08-19,Prata
922,Luiz Fernando,Costela,theo71@example.net,+55 69 0467-4558,1983-06-01,M,Costela da Mata,RR,2,2025-05-03,Platinum
923,Ana Lívia,Rocha,joao-guilhermecamara@example.com,+55 54 1618-5149,1960-10-10,F,Silveira do Sul,TO,5,2025-03-01,Ouro
924,Ana Julia,Abreu,melissada-costa@example.net,95 8587-8618,1986-06-15,M,da Cruz da Serra,TO,3,2025-12-12,Prata
925,Gustavo,Teixeira,pietrobarbosa@example.org,+55 86 7241-4029,2006-04-26,F,Pinto do Amparo,AM,1,2024-03-13,Bronze
926,Gael,Correia,rafaela66@example.net,97 9167-7628,1963-07-09,F,Novais Alegre,RO,4,2024-11-25,Ouro
927,Eloá,Siqueira,riosgael-henrique@example.net,+55 92 7234-5771,1999-07-29,M,Silva de Minas,PA,3,2026-05-03,Bronze
928,Levi,das Neves,sophia51@example.com,+55 68 6453-4709,1966-10-20,F,Novaes de Silveira,ES,4,2026-04-29,Ouro
929,Antonella,Cirino,alicia14@example.net,+55 14 5666-2826,1978-08-19,M,Sá,RS,4,2024-02-24,Prata
930,Lucas Gabriel,da Rosa,mouramaria-alice@example.com,+55 91 5480-3811,1971-04-05,F,Teixeira,AC,2,2026-02-28,Ouro
931,Otávio,Brito,ecosta@example.com,92 9829-3717,2000-09-15,M,da Cruz,RO,5,2024-03-19,Bronze
932,Helena,Marques,joao-pedro63@example.org,34 0794-9951,1981-02-25,M,Duarte de Oliveira,RR,5,2026-07-29,Bronze
933,Arthur Gabriel,Cunha,alveslivia@example.org,+55 32 1187-7334,1971-08-06,M,Moraes,ES,1,2023-09-15,Prata
934,José,Pires,earagao@example.net,+55 81 7678-9576,2001-11-08,M,Cavalcanti,PI,4,2025-12-07,Ouro
935,Gabriel,Ferreira,otavioviana@example.org,+55 54 7370-5173,1986-08-07,F,Araújo do Sul,SP,2,2026-01-07,Prata
936,Maria Júlia,Lopes,lauraferreira@example.com,95 4553-4375,1997-02-06,M,Silva de Goiás,PB,5,2024-04-28,Platinum
937,João Guilherme,Gomes,caueda-mota@example.org,53 9561-3132,2000-04-16,M,Santos,SE,3,2024-04-14,Prata
938,João Felipe,Martins,freitasalana@example.org,+55 79 4541-5015,1985-12-13,F,da Rocha do Sul,PE,3,2025-07-06,Ouro
939,Raul,Carvalho,cauapires@example.net,86 6332-7870,2000-08-09,M,Sá das Pedras,PB,5,2025-01-18,Ouro
940,Stephany,Caldeira,aaraujo@example.net,65 2106-4976,1970-01-11,M,Rios,SE,5,2024-04-02,Bronze
941,Isabela,Sousa,wsilva@example.net,+55 96 5714-6299,1983-04-07,M,Araújo,MS,2,2026-03-04,Bronze
942,Fernanda,Camargo,teixeiraana-sophia@example.org,68 6798-4689,1979-12-31,F,Caldeira de da Rocha,SC,1,2024-10-23,Platinum
943,Nina,Moreira,bryan62@example.org,+55 31 6596-0396,1989-01-15,F,Pinto da Serra,AC,3,2023-11-15,Ouro
944,Ana Beatriz,Borges,da-motacatarina@example.com,+55 33 4489-8953,1991-02-24,M,Guerra das Flores,AC,5,2024-05-26,Platinum
945,Yuri,da Rocha,josecunha@example.net,47 8491-1129,1962-05-11,M,Nascimento,RR,3,2023-09-28,Prata
946,Bento,da Cruz,saisaque@example.net,+55 89 3901-9791,1966-06-25,F,Pereira,PA,5,2025-08-28,Ouro
947,Lívia,Sá,yasmincastro@example.com,+55 33 1239-2937,1990-12-30,M,Marques,MG,4,2026-01-24,Ouro
948,Maria Eduarda,Leão,martinseduarda@example.com,+55 19 4130-9668,1964-03-12,F,Martins Paulista,PB,2,2025-02-14,Prata
949,Anthony Gabriel,Gomes,araujojulia@example.org,0300 597 1773,1983-02-16,M,Santos Paulista,BA,1,2025-06-07,Platinum
950,Letícia,Campos,dda-cruz@example.org,54 5568-1293,2007-11-03,M,da Rocha de Pereira,MG,2,2024-02-19,Ouro
951,João,Nascimento,bento34@example.org,24 7014-5725,1993-05-15,M,da Paz,SE,3,2023-09-19,Bronze
952,Pietra,Gonçalves,rpinto@example.net,86 7675-5620,1972-11-27,F,Correia dos Dourados,AP,3,2024-06-22,Bronze
953,Eduarda,Gomes,hmendes@example.org,33 0987-1417,1978-12-01,M,Correia da Serra,MS,5,2024-09-15,Prata
954,Isabel,Fonseca,souzadanilo@example.com,89 8772-3722,1997-01-27,F,Cunha,PB,4,2025-01-02,Bronze
955,Bernardo,Camargo,lucas-gabriel98@example.org,31 0101-8692,1998-10-10,M,da Cruz Alegre,RJ,3,2026-04-18,Bronze
956,Leonardo,Mendes,maria-alice64@example.org,+55 19 4134-5137,1998-02-21,M,Nascimento,MG,2,2026-05-16,Platinum
957,Gabriel,Ribeiro,bentoguerra@example.com,+55 95 6091-7124,1995-07-13,F,Duarte,AP,4,2024-01-05,Bronze
958,Catarina,Pires,martinsyago@example.com,45 9491-9448,1956-11-21,M,Oliveira,SC,5,2025-11-14,Prata
959,Ana Laura,Nascimento,ravy33@example.org,+55 27 7373-7779,1992-02-24,F,da Cunha de Cavalcante,RR,1,2024-06-21,Bronze
960,Nicole,Borges,casa-grandemanuela@example.net,+55 62 3968-9204,2007-07-15,F,Mendonça de Albuquerque,RN,2,2024-05-04,Prata
961,Ian,Ribeiro,gaelnogueira@example.net,75 7962-2962,1983-07-20,F,Casa Grande de Mendes,CE,3,2023-11-29,Ouro
962,André,Siqueira,da-pazluiz-otavio@example.com,+55 17 9053-8449,1995-09-13,F,Correia da Mata,MA,3,2024-06-01,Ouro
963,Aurora,Abreu,kamilly56@example.com,+55 92 4811-9309,1968-12-18,F,da Mota,DF,3,2023-09-19,Prata
964,Giovanna,Fonseca,wda-cruz@example.org,81 0417-0864,1990-06-17,M,Barbosa,MA,2,2025-10-12,Prata
965,Lucas,da Cunha,qandrade@example.com,55 6579-8406,1958-04-21,M,da Mata de Leão,AL,2,2024-02-17,Bronze
966,Cauã,Martins,kmoraes@example.org,93 7732-5828,2003-07-20,M,Silva,RR,4,2026-05-25,Platinum
967,Maria Luiza,Vasconcelos,nunesgael@example.net,+55 71 9328-0118,1977-10-03,F,Caldeira,SC,4,2026-06-26,Bronze
968,Ana Júlia,Albuquerque,isadora54@example.com,71 0216-5245,2008-07-21,F,Albuquerque,SC,2,2024-09-01,Platinum
969,Cauê,Porto,tmontenegro@example.org,98 2796-3244,1974-12-30,F,Novaes de Goiás,MA,4,2025-08-05,Ouro
970,Otto,Moraes,avasconcelos@example.com,+55 38 5282-3434,2004-04-21,M,Jesus da Mata,SE,1,2023-12-15,Prata
971,Maitê,Sampaio,igorda-rocha@example.net,+55 41 8901-2985,2003-06-03,F,Novaes,TO,5,2024-05-21,Bronze
972,Enzo,Pacheco,isabel84@example.org,34 9891-7087,1972-03-17,M,Caldeira,TO,3,2025-05-02,Prata
973,Bernardo,Silva,hsampaio@example.com,35 5311-9862,1976-09-22,M,Melo Verde,RJ,2,2024-04-11,Ouro
974,Gabrielly,da Luz,sapedro-henrique@example.org,14 9465-6036,2003-02-07,F,Aragão da Praia,RR,5,2025-01-12,Bronze
975,Ana,Siqueira,mouraenzo-gabriel@example.org,+55 67 1082-2370,1984-07-01,F,Duarte da Mata,AL,3,2024-07-30,Prata
976,Maitê,Vargas,obarbosa@example.com,89 1111-8322,1984-10-18,M,Pires de Minas,TO,4,2025-04-07,Platinum
977,Lorena,Novais,oda-costa@example.com,+55 18 8029-8008,1960-08-14,M,Pinto do Galho,AC,1,2025-01-21,Platinum
978,Théo,Siqueira,ffernandes@example.com,+55 47 9305-7237,1999-10-20,M,da Rosa,RS,2,2026-06-09,Bronze
979,Gabriela,Souza,ravi-luccasantos@example.net,+55 98 9551-9454,2003-05-07,M,Brito de Costela,AL,1,2025-09-21,Prata
980,Otávio,Montenegro,wcostela@example.org,69 0205-5952,2004-07-11,M,da Rosa,SP,2,2025-09-25,Platinum
981,Eloah,Duarte,xrocha@example.org,45 7589-9584,1992-10-27,F,Almeida de Carvalho,AC,1,2024-02-24,Ouro
982,Bruna,Novais,isabella87@example.com,+55 35 3646-1068,2008-06-22,M,da Cunha,GO,1,2025-03-02,Bronze
983,Yuri,Rios,ecastro@example.com,+55 87 7438-3143,1957-01-18,M,da Mota de Andrade,MT,4,2025-03-12,Prata
984,Vinicius,Gonçalves,zpeixoto@example.net,+55 83 5229-0144,1989-12-21,M,Moraes da Serra,RS,3,2024-04-11,Bronze
985,Laura,Monteiro,mirellafreitas@example.org,+55 89 9264-8553,1968-11-27,M,Fernandes de Goiás,RS,4,2026-03-01,Bronze
986,Josué,Duarte,xbarros@example.com,41 3663-2665,2006-05-09,M,Casa Grande da Mata,SE,5,2026-08-04,Platinum
987,Ágatha,Cardoso,palmeida@example.com,73 6939-4069,1969-02-10,F,Freitas,SC,4,2026-07-04,Bronze
988,Augusto,Moraes,ana-lauramoura@example.net,24 9418-3386,1978-07-20,F,Câmara,MA,4,2024-12-15,Prata
989,Henry,Aparecida,gribeiro@example.net,+55 95 5357-7188,1969-04-08,F,Moraes do Sul,PI,2,2026-03-29,Prata
990,Laís,Machado,biancaaparecida@example.com,+55 51 3203-7244,1990-06-02,F,Mendes do Oeste,GO,3,2024-08-01,Platinum
991,José Miguel,Caldeira,rioshelena@example.com,+55 53 1617-1543,1990-02-20,M,Souza,AP,1,2024-03-07,Prata
992,Levi,Brito,rafaeljesus@example.net,44 0345-9336,1991-10-13,F,Lima da Mata,RS,4,2026-03-13,Platinum
993,André,Porto,pgarcia@example.com,+55 54 9035-0671,1993-05-17,F,Moura,PA,1,2025-08-02,Bronze
994,Dom,Costela,leo03@example.com,+55 68 8772-4395,1986-09-24,F,Borges do Oeste,RO,4,2023-11-23,Prata
995,Arthur,Fonseca,maria-isis67@example.org,67 0899-0950,1997-05-15,F,Silveira,PA,2,2023-08-15,Prata
996,Ana Carolina,Abreu,giovannamoura@example.org,+55 62 4275-8103,1981-09-03,M,Aragão,MG,4,2025-10-23,Ouro
997,Allana,Duarte,sofiacirino@example.net,+55 77 3211-0940,1992-11-22,F,Barros,SC,5,2024-05-23,Platinum
998,Rafaela,Oliveira,csantos@example.net,+55 81 0967-4233,1960-06-14,F,Sá,SC,5,2026-04-11,Ouro
999,Milena,Borges,yda-mata@example.org,38 0494-3191,2002-10-11,F,Azevedo de Marques,ES,3,2023-10-30,Prata
1000,Sarah,da Paz,mirella04@example.org,0800 191 3306,1974-05-24,M,Siqueira da Prata,MT,3,2024-09-20,Prata
